parent,fam,norm,y0,y1,m0,m1,verdict,reason
4422,global_scale,0.1296,1,1,0.4627,0.3748,keep,
4422,global_scale,0.1296,1,1,0.4627,0.5599,keep,
4422,random,0.12,1,1,0.4627,0.5789,keep,
4422,random,0.32,1,1,0.4627,0.2849,keep,
4422,random,0.32,1,1,0.4627,0.4298,keep,
4422,random,0.12,1,1,0.4627,0.4714,keep,
4422,random,0.32,1,1,0.4627,0.3034,keep,
4422,random,0.2,1,1,0.4627,0.6432,keep,
4422,random,0.12,1,1,0.4627,0.3745,keep,
4422,random,0.12,1,1,0.4627,0.4552,keep,
4422,random,0.12,1,1,0.4627,0.59,keep,
4422,random,0.06,1,1,0.4627,0.4708,keep,
4422,random,0.32,1,1,0.4627,0.2773,keep,
4422,random,0.12,1,1,0.4627,0.505,keep,
4422,random,0.06,1,1,0.4627,0.4586,keep,
4422,random,0.12,1,1,0.4627,0.3498,keep,
4422,random,0.32,1,1,0.4627,0.816,keep,
4422,random,0.32,1,1,0.4627,0.476,keep,
4422,random,0.2,1,1,0.4627,0.3253,keep,
4422,random,0.12,1,1,0.4627,0.5417,keep,
4422,random,0.12,1,1,0.4627,0.4851,keep,
4422,random,0.12,1,1,0.4627,0.4202,keep,
4422,random,0.06,1,1,0.4627,0.4192,keep,
4422,random,0.32,1,1,0.4627,0.3576,keep,
4422,random,0.06,1,1,0.4627,0.4563,keep,
4422,random,0.32,1,1,0.4627,0.7518,keep,
4422,random,0.12,1,1,0.4627,0.4645,keep,
4422,random,0.12,1,1,0.4627,0.4121,keep,
4422,random,0.12,1,1,0.4627,0.4964,keep,
4422,random,0.12,1,1,0.4627,0.4996,keep,
4422,random,0.06,1,1,0.4627,0.4913,keep,
4422,random,0.32,1,1,0.4627,0.4534,keep,
4422,random,0.2,1,1,0.4627,0.3216,keep,
4422,random,0.32,1,1,0.4627,0.5064,keep,
4422,random,0.06,1,1,0.4627,0.4631,keep,
4422,random,0.2,1,1,0.4627,0.5834,keep,
4422,random,0.2,1,1,0.4627,0.1881,keep,
4422,random,0.2,1,1,0.4627,0.3391,keep,
4422,random,0.32,1,1,0.4627,0.3645,keep,
4422,random,0.32,1,1,0.4627,0.6107,keep,
4422,random,0.06,1,1,0.4627,0.4642,keep,
4422,random,0.06,1,1,0.4627,0.4476,keep,
4422,random,0.06,1,1,0.4627,0.4965,keep,
4422,random,0.06,1,1,0.4627,0.3932,keep,
4422,random,0.2,1,1,0.4627,0.5436,keep,
4422,random,0.06,1,1,0.4627,0.4408,keep,
4422,random,0.2,1,1,0.4627,0.2124,keep,
4422,random,0.2,1,1,0.4627,0.4076,keep,
4422,random,0.06,1,1,0.4627,0.4873,keep,
4422,random,0.2,1,1,0.4627,0.4726,keep,
4422,random,0.06,1,1,0.4627,0.4482,keep,
4422,random,0.06,1,1,0.4627,0.5144,keep,
4422,random,0.12,1,1,0.4627,0.441,keep,
4422,random,0.32,1,1,0.4627,0.2544,keep,
4422,random,0.2,1,1,0.4627,0.4927,keep,
4422,random,0.12,1,1,0.4627,0.4138,keep,
4422,random,0.06,1,1,0.4627,0.4747,keep,
4422,random,0.06,1,1,0.4627,0.5109,keep,
4422,random,0.32,1,1,0.4627,0.607,keep,
4422,random,0.2,1,1,0.4627,0.2497,keep,
4422,random,0.32,1,1,0.4627,0.2149,keep,
4422,random,0.2,1,1,0.4627,0.5589,keep,
4422,random,0.32,1,1,0.4627,0.5309,keep,
4422,random,0.06,1,1,0.4627,0.4862,keep,
4422,random,0.12,1,1,0.4627,0.4375,keep,
4422,random,0.2,1,1,0.4627,0.4522,keep,
4438,single,0.03,0,0,0.0955,0.0535,keep,
4438,single,0.03,0,0,0.0955,0.061,keep,
4438,single,0.03,0,0,0.0955,0.0887,keep,
4438,single,0.03,0,0,0.0955,0.1204,keep,
4438,single,0.03,0,0,0.0955,0.1375,keep,
4438,single,0.03,0,0,0.0955,0.13,keep,
4438,single,0.03,0,0,0.0955,0.1023,keep,
4438,single,0.03,0,0,0.0955,0.0706,keep,
4438,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.06,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.06,0,0,0.0955,0.082,keep,
4438,single,0.06,0,0,0.0955,0.1454,keep,
4438,single,0.06,0,0,0.0955,0.1795,keep,
4438,single,0.06,0,0,0.0955,0.1645,keep,
4438,single,0.06,0,0,0.0955,0.109,keep,
4438,single,0.06,0,0,0.0955,0.0457,keep,
4438,single,0.1,0,1,0.0955,0.0445,flip,
4438,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.1,0,0,0.0955,0.073,keep,
4438,single,0.1,0,0,0.0955,0.1786,keep,
4438,single,0.1,0,0,0.0955,0.2356,keep,
4438,single,0.1,0,0,0.0955,0.2105,keep,
4438,single,0.1,0,0,0.0955,0.1181,keep,
4438,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.16,0,1,0.0955,0.1286,flip,
4438,single,0.16,0,1,0.0955,0.0884,flip,
4438,single,0.16,0,0,0.0955,0.0594,keep,
4438,single,0.16,0,0,0.0955,0.2284,keep,
4438,single,0.16,0,0,0.0955,0.3196,keep,
4438,single,0.16,0,0,0.0955,0.2302,keep,
4438,single,0.16,0,0,0.0955,0.1316,keep,
4438,single,0.16,0,1,0.0955,0.0374,flip,
4438,single,0.03,0,0,0.0955,0.0955,keep,
4438,single,0.03,0,0,0.0955,0.0955,keep,
4438,single,0.03,0,0,0.0955,0.0955,keep,
4438,single,0.03,0,0,0.0955,0.0955,keep,
4438,single,0.03,0,0,0.0955,0.0955,keep,
4438,single,0.03,0,0,0.0955,0.0955,keep,
4438,single,0.03,0,0,0.0955,0.0955,keep,
4438,single,0.03,0,0,0.0955,0.0955,keep,
4438,single,0.06,0,0,0.0955,0.0955,keep,
4438,single,0.06,0,0,0.0955,0.0955,keep,
4438,single,0.06,0,0,0.0955,0.0955,keep,
4438,single,0.06,0,0,0.0955,0.0955,keep,
4438,single,0.06,0,0,0.0955,0.0955,keep,
4438,single,0.06,0,0,0.0955,0.0955,keep,
4438,single,0.06,0,0,0.0955,0.0955,keep,
4438,single,0.06,0,0,0.0955,0.0955,keep,
4438,single,0.1,0,0,0.0955,0.0955,keep,
4438,single,0.1,0,0,0.0955,0.0955,keep,
4438,single,0.1,0,0,0.0955,0.0955,keep,
4438,single,0.1,0,0,0.0955,0.0955,keep,
4438,single,0.1,0,0,0.0955,0.0955,keep,
4438,single,0.1,0,0,0.0955,0.0955,keep,
4438,single,0.1,0,0,0.0955,0.0955,keep,
4438,single,0.1,0,0,0.0955,0.0955,keep,
4438,single,0.16,0,0,0.0955,0.0955,keep,
4438,single,0.16,0,0,0.0955,0.0955,keep,
4438,single,0.16,0,0,0.0955,0.0955,keep,
4438,single,0.16,0,0,0.0955,0.0955,keep,
4438,single,0.16,0,0,0.0955,0.0955,keep,
4438,single,0.16,0,0,0.0955,0.0955,keep,
4438,single,0.16,0,0,0.0955,0.0955,keep,
4438,single,0.16,0,0,0.0955,0.0955,keep,
4438,single,0.03,0,0,0.0955,0.1121,keep,
4438,single,0.03,0,0,0.0955,0.1106,keep,
4438,single,0.03,0,0,0.0955,0.1002,keep,
4438,single,0.03,0,0,0.0955,0.0871,keep,
4438,single,0.03,0,0,0.0955,0.0789,keep,
4438,single,0.03,0,0,0.0955,0.0805,keep,
4438,single,0.03,0,0,0.0955,0.0908,keep,
4438,single,0.03,0,0,0.0955,0.1039,keep,
4438,single,0.06,0,0,0.0955,0.1287,keep,
4438,single,0.06,0,0,0.0955,0.1256,keep,
4438,single,0.06,0,0,0.0955,0.1049,keep,
4438,single,0.06,0,0,0.0955,0.0787,keep,
4438,single,0.06,0,0,0.0955,0.0624,keep,
4438,single,0.06,0,0,0.0955,0.0654,keep,
4438,single,0.06,0,0,0.0955,0.0861,keep,
4438,single,0.06,0,0,0.0955,0.1123,keep,
4438,single,0.1,0,0,0.0955,0.1508,keep,
4438,single,0.1,0,0,0.0955,0.1457,keep,
4438,single,0.1,0,0,0.0955,0.1112,keep,
4438,single,0.1,0,0,0.0955,0.0676,keep,
4438,single,0.1,0,0,0.0955,0.0403,keep,
4438,single,0.1,0,0,0.0955,0.0453,keep,
4438,single,0.1,0,0,0.0955,0.0798,keep,
4438,single,0.1,0,0,0.0955,0.1235,keep,
4438,single,0.16,0,0,0.0955,0.1839,keep,
4438,single,0.16,0,0,0.0955,0.1758,keep,
4438,single,0.16,0,0,0.0955,0.1207,keep,
4438,single,0.16,0,0,0.0955,0.0508,keep,
4438,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.16,0,0,0.0955,0.0704,keep,
4438,single,0.16,0,0,0.0955,0.1402,keep,
4438,single,0.03,0,0,0.0955,0.121,keep,
4438,single,0.03,0,0,0.0955,0.115,keep,
4438,single,0.03,0,0,0.0955,0.0976,keep,
4438,single,0.03,0,0,0.0955,0.079,keep,
4438,single,0.03,0,0,0.0955,0.0701,keep,
4438,single,0.03,0,0,0.0955,0.0761,keep,
4438,single,0.03,0,0,0.0955,0.0935,keep,
4438,single,0.03,0,0,0.0955,0.1121,keep,
4438,single,0.06,0,0,0.0955,0.1464,keep,
4438,single,0.06,0,0,0.0955,0.1344,keep,
4438,single,0.06,0,0,0.0955,0.0996,keep,
4438,single,0.06,0,0,0.0955,0.0624,keep,
4438,single,0.06,0,0,0.0955,0.0446,keep,
4438,single,0.06,0,0,0.0955,0.0566,keep,
4438,single,0.06,0,0,0.0955,0.0914,keep,
4438,single,0.06,0,0,0.0955,0.1286,keep,
4438,single,0.1,0,0,0.0955,0.1803,keep,
4438,single,0.1,0,0,0.0955,0.1603,keep,
4438,single,0.1,0,0,0.0955,0.1023,keep,
4438,single,0.1,0,0,0.0955,0.0404,keep,
4438,single,0.1,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.1,0,0,0.0955,0.0307,keep,
4438,single,0.1,0,0,0.0955,0.0887,keep,
4438,single,0.1,0,0,0.0955,0.1506,keep,
4438,single,0.16,0,0,0.0955,0.2312,keep,
4438,single,0.16,0,0,0.0955,0.1992,keep,
4438,single,0.16,0,0,0.0955,0.1064,keep,
4438,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.16,0,1,0.0955,0.0402,flip,
4438,single,0.16,0,,,,invalid,ambiguous/margin/ValueError
4438,single,0.16,0,0,0.0955,0.0846,keep,
4438,single,0.16,0,0,0.0955,0.1837,keep,
4438,pair,0.03,0,0,0.0955,0.0658,keep,
4438,pair,0.03,0,0,0.0955,0.0711,keep,
4438,pair,0.03,0,0,0.0955,0.0907,keep,
4438,pair,0.03,0,0,0.0955,0.1131,keep,
4438,pair,0.03,0,0,0.0955,0.1252,keep,
4438,pair,0.03,0,0,0.0955,0.1199,keep,
4438,pair,0.03,0,0,0.0955,0.1003,keep,
4438,pair,0.03,0,0,0.0955,0.0779,keep,
4438,pair,0.06,0,0,0.0955,0.0361,keep,
4438,pair,0.06,0,0,0.0955,0.0467,keep,
4438,pair,0.06,0,0,0.0955,0.0859,keep,
4438,pair,0.06,0,0,0.0955,0.1308,keep,
4438,pair,0.06,0,0,0.0955,0.1549,keep,
4438,pair,0.06,0,0,0.0955,0.1443,keep,
4438,pair,0.06,0,0,0.0955,0.1051,keep,
4438,pair,0.06,0,0,0.0955,0.0603,keep,
4438,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
4438,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
4438,pair,0.1,0,0,0.0955,0.0796,keep,
4438,pair,0.1,0,0,0.0955,0.1543,keep,
4438,pair,0.1,0,0,0.0955,0.1945,keep,
4438,pair,0.1,0,0,0.0955,0.1768,keep,
4438,pair,0.1,0,0,0.0955,0.1115,keep,
4438,pair,0.1,0,0,0.0955,0.0368,keep,
4438,pair,0.16,0,1,0.0955,0.0629,flip,
4438,pair,0.16,0,1,0.0955,0.0346,flip,
4438,pair,0.16,0,0,0.0955,0.07,keep,
4438,pair,0.16,0,0,0.0955,0.1895,keep,
4438,pair,0.16,0,0,0.0955,0.254,keep,
4438,pair,0.16,0,0,0.0955,0.2256,keep,
4438,pair,0.16,0,0,0.0955,0.121,keep,
4438,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
4438,pair,0.03,0,0,0.0955,0.1252,keep,
4438,pair,0.03,0,0,0.0955,0.1199,keep,
4438,pair,0.03,0,0,0.0955,0.1003,keep,
4438,pair,0.03,0,0,0.0955,0.0779,keep,
4438,pair,0.03,0,0,0.0955,0.0658,keep,
4438,pair,0.03,0,0,0.0955,0.0711,keep,
4438,pair,0.03,0,0,0.0955,0.0907,keep,
4438,pair,0.03,0,0,0.0955,0.1131,keep,
4438,pair,0.06,0,0,0.0955,0.1549,keep,
4438,pair,0.06,0,0,0.0955,0.1443,keep,
4438,pair,0.06,0,0,0.0955,0.1051,keep,
4438,pair,0.06,0,0,0.0955,0.0603,keep,
4438,pair,0.06,0,0,0.0955,0.0361,keep,
4438,pair,0.06,0,0,0.0955,0.0467,keep,
4438,pair,0.06,0,0,0.0955,0.0859,keep,
4438,pair,0.06,0,0,0.0955,0.1308,keep,
4438,pair,0.1,0,0,0.0955,0.1945,keep,
4438,pair,0.1,0,0,0.0955,0.1768,keep,
4438,pair,0.1,0,0,0.0955,0.1115,keep,
4438,pair,0.1,0,0,0.0955,0.0368,keep,
4438,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
4438,pair,0.1,0,,,,invalid,ambiguous/margin/ValueError
4438,pair,0.1,0,0,0.0955,0.0796,keep,
4438,pair,0.1,0,0,0.0955,0.1543,keep,
4438,pair,0.16,0,0,0.0955,0.254,keep,
4438,pair,0.16,0,0,0.0955,0.2256,keep,
4438,pair,0.16,0,0,0.0955,0.121,keep,
4438,pair,0.16,0,,,,invalid,ambiguous/margin/ValueError
4438,pair,0.16,0,1,0.0955,0.0629,flip,
4438,pair,0.16,0,1,0.0955,0.0346,flip,
4438,pair,0.16,0,0,0.0955,0.07,keep,
4438,pair,0.16,0,0,0.0955,0.1895,keep,
4438,global_trans,0.06,0,0,0.0955,0.0955,keep,
4438,global_trans,0.06,0,0,0.0955,0.0955,keep,
4438,global_trans,0.06,0,0,0.0955,0.0955,keep,
4438,global_trans,0.06,0,0,0.0955,0.0955,keep,
4438,global_trans,0.06,0,0,0.0955,0.0955,keep,
4438,global_trans,0.06,0,0,0.0955,0.0955,keep,
4438,global_trans,0.06,0,0,0.0955,0.0955,keep,
4438,global_trans,0.06,0,0,0.0955,0.0955,keep,
4438,global_trans,0.12,0,0,0.0955,0.0955,keep,
4438,global_trans,0.12,0,0,0.0955,0.0955,keep,
4438,global_trans,0.12,0,0,0.0955,0.0955,keep,
4438,global_trans,0.12,0,0,0.0955,0.0955,keep,
4438,global_trans,0.12,0,0,0.0955,0.0955,keep,
4438,global_trans,0.12,0,0,0.0955,0.0955,keep,
4438,global_trans,0.12,0,0,0.0955,0.0955,keep,
4438,global_trans,0.12,0,0,0.0955,0.0955,keep,
4438,global_trans,0.2,0,0,0.0955,0.0955,keep,
4438,global_trans,0.2,0,0,0.0955,0.0955,keep,
4438,global_trans,0.2,0,0,0.0955,0.0955,keep,
4438,global_trans,0.2,0,0,0.0955,0.0955,keep,
4438,global_trans,0.2,0,0,0.0955,0.0955,keep,
4438,global_trans,0.2,0,0,0.0955,0.0955,keep,
4438,global_trans,0.2,0,0,0.0955,0.0955,keep,
4438,global_trans,0.2,0,0,0.0955,0.0955,keep,
4438,global_trans,0.32,0,0,0.0955,0.0955,keep,
4438,global_trans,0.32,0,0,0.0955,0.0955,keep,
4438,global_trans,0.32,0,0,0.0955,0.0955,keep,
4438,global_trans,0.32,0,0,0.0955,0.0955,keep,
4438,global_trans,0.32,0,0,0.0955,0.0955,keep,
4438,global_trans,0.32,0,0,0.0955,0.0955,keep,
4438,global_trans,0.32,0,0,0.0955,0.0955,keep,
4438,global_trans,0.32,0,0,0.0955,0.0955,keep,
4438,global_rot,0.0806,0,0,0.0955,0.0955,keep,
4438,global_rot,0.1612,0,0,0.0955,0.0955,keep,
4438,global_rot,0.322,0,0,0.0955,0.0955,keep,
4438,global_rot,0.0806,0,0,0.0955,0.0955,keep,
4438,global_rot,0.1612,0,0,0.0955,0.0955,keep,
4438,global_rot,0.322,0,0,0.0955,0.0955,keep,
4438,global_scale,0.0806,0,0,0.0955,0.0862,keep,
4438,global_scale,0.0806,0,0,0.0955,0.1053,keep,
4438,global_scale,0.1613,0,0,0.0955,0.0774,keep,
4438,global_scale,0.1613,0,0,0.0955,0.1156,keep,
4438,random,0.2,0,0,0.0955,0.0587,keep,
4438,random,0.12,0,0,0.0955,0.0923,keep,
4438,random,0.12,0,0,0.0955,0.0327,keep,
4438,random,0.06,0,0,0.0955,0.1327,keep,
4438,random,0.32,0,0,0.0955,0.1849,keep,
4438,random,0.12,0,0,0.0955,0.1348,keep,
4438,random,0.32,0,0,0.0955,0.0789,keep,
4438,random,0.12,0,0,0.0955,0.1528,keep,
4438,random,0.32,0,1,0.0955,0.2799,flip,
4438,random,0.06,0,0,0.0955,0.1644,keep,
4438,random,0.06,0,0,0.0955,0.0731,keep,
4438,random,0.32,0,0,0.0955,0.1969,keep,
4438,random,0.2,0,1,0.0955,0.0777,flip,
4438,random,0.06,0,0,0.0955,0.1194,keep,
4438,random,0.06,0,0,0.0955,0.0563,keep,
4438,random,0.32,0,1,0.0955,0.2537,flip,
4438,random,0.2,0,0,0.0955,0.1078,keep,
4438,random,0.2,0,1,0.0955,0.0399,flip,
4438,random,0.12,0,,,,invalid,ambiguous/margin/ValueError
4438,random,0.06,0,0,0.0955,0.0771,keep,
4438,random,0.12,0,0,0.0955,0.0606,keep,
4438,random,0.12,0,1,0.0955,0.0534,flip,
4438,random,0.2,0,,,,invalid,ambiguous/margin/ValueError
4438,random,0.06,0,0,0.0955,0.1146,keep,
4438,random,0.06,0,0,0.0955,0.1425,keep,
4438,random,0.06,0,0,0.0955,0.0946,keep,
4438,random,0.32,0,1,0.0955,0.0827,flip,
4438,random,0.12,0,0,0.0955,0.1594,keep,
4438,random,0.12,0,0,0.0955,0.1181,keep,
4438,random,0.32,0,0,0.0955,0.1497,keep,
4438,random,0.12,0,0,0.0955,0.1,keep,
4438,random,0.2,0,0,0.0955,0.0739,keep,
4438,random,0.2,0,0,0.0955,0.1207,keep,
4438,random,0.12,0,0,0.0955,0.057,keep,
4438,random,0.12,0,,,,invalid,ambiguous/margin/ValueError
4438,random,0.06,0,0,0.0955,0.1466,keep,
4438,random,0.12,0,0,0.0955,0.1876,keep,
4438,random,0.06,0,0,0.0955,0.105,keep,
4438,random,0.32,0,0,0.0955,0.0991,keep,
4438,random,0.06,0,0,0.0955,0.1552,keep,
4438,random,0.2,0,0,0.0955,0.2346,keep,
4438,random,0.06,0,0,0.0955,0.114,keep,
4438,random,0.2,0,0,0.0955,0.1084,keep,
4438,random,0.06,0,0,0.0955,0.1202,keep,
4438,random,0.12,0,0,0.0955,0.2463,keep,
4438,random,0.32,0,1,0.0955,0.1071,flip,
4438,random,0.32,0,1,0.0955,0.0965,flip,
4438,random,0.06,0,0,0.0955,0.1142,keep,
4438,random,0.2,0,0,0.0955,0.2886,keep,
4438,random,0.12,0,1,0.0955,0.0318,flip,
4438,random,0.12,0,0,0.0955,0.1073,keep,
4438,random,0.12,0,0,0.0955,0.1246,keep,
4438,random,0.2,0,0,0.0955,0.2005,keep,
4438,random,0.06,0,0,0.0955,0.1197,keep,
4438,random,0.2,0,,,,invalid,ambiguous/margin/ValueError
4438,random,0.32,0,1,0.0955,0.156,flip,
4438,random,0.32,0,1,0.0955,0.0449,flip,
4438,random,0.06,0,0,0.0955,0.1785,keep,
4438,random,0.06,0,0,0.0955,0.1207,keep,
4438,random,0.06,0,0,0.0955,0.1576,keep,
4438,random,0.06,0,0,0.0955,0.0796,keep,
4438,random,0.06,0,0,0.0955,0.095,keep,
4438,random,0.12,0,0,0.0955,0.0485,keep,
4438,random,0.2,0,0,0.0955,0.0534,keep,
4442,single,0.03,0,0,0.4493,0.4821,keep,
4442,single,0.03,0,0,0.4493,0.4792,keep,
4442,single,0.03,0,0,0.4493,0.4588,keep,
4442,single,0.03,0,0,0.4493,0.4328,keep,
4442,single,0.03,0,0,0.4493,0.4165,keep,
4442,single,0.03,0,0,0.4493,0.4194,keep,
4442,single,0.03,0,0,0.4493,0.4398,keep,
4442,single,0.03,0,0,0.4493,0.4658,keep,
4442,single,0.06,0,0,0.4493,0.5056,keep,
4442,single,0.06,0,0,0.4493,0.5091,keep,
4442,single,0.06,0,0,0.4493,0.4683,keep,
4442,single,0.06,0,0,0.4493,0.4164,keep,
4442,single,0.06,0,0,0.4493,0.3838,keep,
4442,single,0.06,0,0,0.4493,0.3895,keep,
4442,single,0.06,0,0,0.4493,0.4303,keep,
4442,single,0.06,0,0,0.4493,0.4822,keep,
4442,single,0.1,0,0,0.4493,0.4923,keep,
4442,single,0.1,0,0,0.4493,0.5384,keep,
4442,single,0.1,0,0,0.4493,0.4809,keep,
4442,single,0.1,0,0,0.4493,0.3944,keep,
4442,single,0.1,0,0,0.4493,0.3401,keep,
4442,single,0.1,0,0,0.4493,0.3497,keep,
4442,single,0.1,0,0,0.4493,0.4177,keep,
4442,single,0.1,0,0,0.4493,0.4658,keep,
4442,single,0.16,0,0,0.4493,0.4724,keep,
4442,single,0.16,0,0,0.4493,0.5461,keep,
4442,single,0.16,0,0,0.4493,0.4999,keep,
4442,single,0.16,0,0,0.4493,0.3615,keep,
4442,single,0.16,0,0,0.4493,0.2745,keep,
4442,single,0.16,0,0,0.4493,0.2899,keep,
4442,single,0.16,0,0,0.4493,0.3987,keep,
4442,single,0.16,0,0,0.4493,0.4299,keep,
4442,single,0.03,0,0,0.4493,0.4491,keep,
4442,single,0.03,0,0,0.4493,0.4404,keep,
4442,single,0.03,0,0,0.4493,0.4369,keep,
4442,single,0.03,0,0,0.4493,0.4407,keep,
4442,single,0.03,0,0,0.4493,0.4495,keep,
4442,single,0.03,0,0,0.4493,0.4582,keep,
4442,single,0.03,0,0,0.4493,0.4617,keep,
4442,single,0.03,0,0,0.4493,0.4579,keep,
4442,single,0.06,0,0,0.4493,0.4489,keep,
4442,single,0.06,0,0,0.4493,0.4315,keep,
4442,single,0.06,0,0,0.4493,0.4245,keep,
4442,single,0.06,0,0,0.4493,0.432,keep,
4442,single,0.06,0,0,0.4493,0.4404,keep,
4442,single,0.06,0,0,0.4493,0.4671,keep,
4442,single,0.06,0,0,0.4493,0.4741,keep,
4442,single,0.06,0,0,0.4493,0.4666,keep,
4442,single,0.1,0,0,0.4493,0.4487,keep,
4442,single,0.1,0,0,0.4493,0.4197,keep,
4442,single,0.1,0,0,0.4493,0.408,keep,
4442,single,0.1,0,0,0.4493,0.3821,keep,
4442,single,0.1,0,0,0.4493,0.3837,keep,
4442,single,0.1,0,0,0.4493,0.4684,keep,
4442,single,0.1,0,0,0.4493,0.4906,keep,
4442,single,0.1,0,0,0.4493,0.4781,keep,
4442,single,0.16,0,0,0.4493,0.4483,keep,
4442,single,0.16,0,0,0.4493,0.4019,keep,
4442,single,0.16,0,0,0.4493,0.3832,keep,
4442,single,0.16,0,0,0.4493,0.296,keep,
4442,single,0.16,0,0,0.4493,0.2986,keep,
4442,single,0.16,0,0,0.4493,0.4341,keep,
4442,single,0.16,0,0,0.4493,0.5154,keep,
4442,single,0.16,0,0,0.4493,0.4953,keep,
4442,single,0.03,0,0,0.4493,0.4493,keep,
4442,single,0.03,0,0,0.4493,0.4493,keep,
4442,single,0.03,0,0,0.4493,0.4493,keep,
4442,single,0.03,0,0,0.4493,0.4493,keep,
4442,single,0.03,0,0,0.4493,0.4493,keep,
4442,single,0.03,0,0,0.4493,0.4493,keep,
4442,single,0.03,0,0,0.4493,0.4493,keep,
4442,single,0.03,0,0,0.4493,0.4493,keep,
4442,single,0.06,0,0,0.4493,0.4493,keep,
4442,single,0.06,0,0,0.4493,0.4493,keep,
4442,single,0.06,0,0,0.4493,0.4493,keep,
4442,single,0.06,0,0,0.4493,0.4493,keep,
4442,single,0.06,0,0,0.4493,0.4493,keep,
4442,single,0.06,0,0,0.4493,0.4493,keep,
4442,single,0.06,0,0,0.4493,0.4493,keep,
4442,single,0.06,0,0,0.4493,0.4493,keep,
4442,single,0.1,0,0,0.4493,0.4169,keep,
4442,single,0.1,0,0,0.4493,0.4493,keep,
4442,single,0.1,0,0,0.4493,0.4493,keep,
4442,single,0.1,0,0,0.4493,0.4493,keep,
4442,single,0.1,0,0,0.4493,0.4493,keep,
4442,single,0.1,0,0,0.4493,0.4493,keep,
4442,single,0.1,0,0,0.4493,0.4493,keep,
4442,single,0.1,0,0,0.4493,0.4419,keep,
4442,single,0.16,0,0,0.4493,0.3517,keep,
4442,single,0.16,0,0,0.4493,0.4136,keep,
4442,single,0.16,0,0,0.4493,0.4493,keep,
4442,single,0.16,0,0,0.4493,0.4493,keep,
4442,single,0.16,0,0,0.4493,0.4493,keep,
4442,single,0.16,0,0,0.4493,0.4493,keep,
4442,single,0.16,0,0,0.4493,0.4493,keep,
4442,single,0.16,0,0,0.4493,0.3917,keep,
4442,single,0.03,0,0,0.4493,0.4167,keep,
4442,single,0.03,0,0,0.4493,0.4283,keep,
4442,single,0.03,0,0,0.4493,0.4522,keep,
4442,single,0.03,0,0,0.4493,0.4744,keep,
4442,single,0.03,0,0,0.4493,0.4819,keep,
4442,single,0.03,0,0,0.4493,0.4703,keep,
4442,single,0.03,0,0,0.4493,0.4464,keep,
4442,single,0.03,0,0,0.4493,0.4242,keep,
4442,single,0.06,0,0,0.4493,0.3841,keep,
4442,single,0.06,0,0,0.4493,0.4073,keep,
4442,single,0.06,0,0,0.4493,0.4551,keep,
4442,single,0.06,0,0,0.4493,0.4995,keep,
4442,single,0.06,0,0,0.4493,0.5145,keep,
4442,single,0.06,0,0,0.4493,0.4913,keep,
4442,single,0.06,0,0,0.4493,0.4435,keep,
4442,single,0.06,0,0,0.4493,0.3991,keep,
4442,single,0.1,0,0,0.4493,0.3407,keep,
4442,single,0.1,0,0,0.4493,0.3793,keep,
4442,single,0.1,0,0,0.4493,0.459,keep,
4442,single,0.1,0,0,0.4493,0.5255,keep,
4442,single,0.1,0,0,0.4493,0.5255,keep,
4442,single,0.1,0,0,0.4493,0.5193,keep,
4442,single,0.1,0,0,0.4493,0.4396,keep,
4442,single,0.1,0,0,0.4493,0.3656,keep,
4442,single,0.16,0,0,0.4493,0.2755,keep,
4442,single,0.16,0,0,0.4493,0.3374,keep,
4442,single,0.16,0,0,0.4493,0.4648,keep,
4442,single,0.16,0,0,0.4493,0.5255,keep,
4442,single,0.16,0,0,0.4493,0.5255,keep,
4442,single,0.16,0,0,0.4493,0.5255,keep,
4442,single,0.16,0,0,0.4493,0.4338,keep,
4442,single,0.16,0,0,0.4493,0.3154,keep,
4442,pair,0.03,0,0,0.4493,0.4723,keep,
4442,pair,0.03,0,0,0.4493,0.4641,keep,
4442,pair,0.03,0,0,0.4493,0.4472,keep,
4442,pair,0.03,0,0,0.4493,0.4316,keep,
4442,pair,0.03,0,0,0.4493,0.4263,keep,
4442,pair,0.03,0,0,0.4493,0.4345,keep,
4442,pair,0.03,0,0,0.4493,0.4514,keep,
4442,pair,0.03,0,0,0.4493,0.467,keep,
4442,pair,0.06,0,0,0.4493,0.4954,keep,
4442,pair,0.06,0,0,0.4493,0.479,keep,
4442,pair,0.06,0,0,0.4493,0.4452,keep,
4442,pair,0.06,0,0,0.4493,0.4138,keep,
4442,pair,0.06,0,0,0.4493,0.4032,keep,
4442,pair,0.06,0,0,0.4493,0.4196,keep,
