name,size,arch,seed,frac,lr,dev_bce,train_error,final_loss,steps,init_sha256,checkpoint_sha256,train_sha256,flip_sha256,batch_order,subset_sha256,oracle_candidate_queries,retained_flip_labels,training_state_forwards
4N_sixdist_s23_f0_lr0.001,4N,sixdist,23,0,0.001,0.3616545796394348,0.0,0.006891811266541481,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_sixdist_s23_f25_lr0.01,4N,sixdist,23,25,0.01,0.045254018157720566,0.00146484375,0.021130187436938286,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,232bbf3b4f62a4d0765ee5666347f31d8d78e388d1c4f2403b600d827b568468,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s23_f25_lr0.003,4N,sixdist,23,25,0.003,0.056062497198581696,0.00146484375,0.01750943437218666,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,c3c8238aee135f7afa0e5a9b63151d1aa4288a2fd0c532d91d57457f20ad4dcd,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s23_f25_lr0.001,4N,sixdist,23,25,0.001,0.06694042682647705,0.00439453125,0.046068936586380005,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,5955eeacef5f77fb1f6e326e99bc1d6366cb5fdbfec2ada40ed2cf4a2ceeae86,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s23_f100_lr0.01,4N,sixdist,23,100,0.01,0.032323822379112244,0.00244140625,0.040978219360113144,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,45a94f0f447ba1a699ef45271c5e4c60526b22763503598b216f06fda3a4dade,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s23_f100_lr0.003,4N,sixdist,23,100,0.003,0.031581342220306396,0.0009765625,0.02734123170375824,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,debbcfc44c3220f62917529d58a2a26d58abeaeeb98239a5d98f188b4c005339,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s23_f100_lr0.001,4N,sixdist,23,100,0.001,0.04560249298810959,0.00634765625,0.06782063841819763,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,ac846eac2bae346ea057d8fe722ed0124161a948a1d764ee997b347e5071b759,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s47_f0_lr0.01,4N,sixdist,47,0,0.01,0.49206000566482544,0.0,0.00023682555183768272,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,3943c9c1ea75b304da58b91d05c3165a1687becef210fe17fff1871e2f15ff15,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_sixdist_s47_f0_lr0.003,4N,sixdist,47,0,0.003,0.3935660123825073,0.0,0.0009254434844478965,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,4bae9621659819100b164251c3752286186a705992c1768956fb4ffbe85c39a5,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_sixdist_s47_f0_lr0.001,4N,sixdist,47,0,0.001,0.2904549837112427,0.0,0.00687207980081439,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,d768814e7df81603fe6afb1147835a82ac68debaea572ca9d4e9449ec21befb3,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_sixdist_s47_f25_lr0.01,4N,sixdist,47,25,0.01,0.06385721266269684,0.0009765625,0.014032131060957909,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,6b84d0811df501b4d90ee6ee3dd57f03201727e53f6ab966b825801c35effccc,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s47_f25_lr0.003,4N,sixdist,47,25,0.003,0.07692254334688187,0.001953125,0.017498843371868134,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,f58fc0794e3bb01b8b97945431b8d361ffb860766797358df89135886fd3953a,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s47_f25_lr0.001,4N,sixdist,47,25,0.001,0.07726025581359863,0.005859375,0.053214602172374725,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,0903ef5c3e45e5809318815e959408925940195acb298667b2719fd58b603952,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s47_f100_lr0.01,4N,sixdist,47,100,0.01,0.054548393934965134,0.0078125,0.06964762508869171,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,eeeeeac12ed793f56e0af72ee82c9eea85b9029e65c52fbdc4391d5c91786725,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s47_f100_lr0.003,4N,sixdist,47,100,0.003,0.04862888157367706,0.00146484375,0.03281495347619057,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,94f2b38fb6f4d7e6d74e082593b4db87002ad25a320caa134bb0b8a60ca445e2,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s47_f100_lr0.001,4N,sixdist,47,100,0.001,0.053999338299036026,0.00390625,0.07157737016677856,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,d9ae69c700cb329f9769753d6d1a13b3597896ec590da2fa603e551d540ef36a,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
