outcome,margin,paired
successfullyCompleted,-0.34270997152878513,0
successfullyCompleted,1.5660131358004317,0
successfullyCompleted,3.867115658169544,0
successfullyCompleted,0.8595952117398296,0
unsuccessful,1.7539968620082709,0
successfullyCompleted,8.171835940436553,0
successfullyCompleted,0.41579841728479805,0
successfullyCompleted,0.6997646285829171,0
successfullyCompleted,3.7685944492936274,0
successfullyCompleted,5.084692529755798,0
successfullyCompleted,2.7541950748865456,0
successfullyCompleted,0.9864361528326429,0
unsuccessful,2.847525474080841,0
successfullyCompleted,1.5762214778664814,0
successfullyCompleted,5.937242724118415,0
successfullyCompleted,0.6275184633229371,0
successfullyCompleted,3.4809681712588136,0
successfullyCompleted,4.564349428100719,0
unsuccessful,2.0023923353969915,0
successfullyCompleted,0.8312405285763256,0
successfullyCompleted,-0.0700179133724178,0
unsuccessful,1.798890976889767,0
unsuccessful,-0.4682522507864003,0
successfullyCompleted,1.8018476743835228,0
unsuccessful,2.0844118497976956,0
successfullyCompleted,1.5259912262615827,0
successfullyCompleted,1.1907040231080501,0
successfullyCompleted,1.2694446703404303,0
successfullyCompleted,-0.43324205331098387,0
successfullyCompleted,0.6026467236695061,0
successfullyCompleted,-0.11106126428851582,0
successfullyCompleted,0.0799268040559582,0
unsuccessful,-0.3799171793306611,0
successfullyCompleted,7.452486088049784,0
successfullyCompleted,0.08264416531071184,0
successfullyCompleted,0.12880315867480663,0
successfullyCompleted,0.3240461625834644,0
successfullyCompleted,2.15193389125253,0
unsuccessful,1.9713387861330176,0
successfullyCompleted,0.9474377950568507,0
successfullyCompleted,-0.40901918346839894,0
successfullyCompleted,5.6418562443467675,0
successfullyCompleted,0.3424711314005541,0
successfullyCompleted,0.5020809668918393,0
unsuccessful,0.3157000904178823,0
successfullyCompleted,-0.24297244875722918,0
unsuccessful,0.1279528906888503,0
successfullyCompleted,2.714322205152541,0
successfullyCompleted,1.3919626082180427,0
successfullyCompleted,-0.25898554075080504,0
successfullyCompleted,1.0896918348083973,0
successfullyCompleted,3.3762560654220173,0
successfullyCompleted,1.161287106960107,0
unsuccessful,13.016233025747342,0
unsuccessful,-0.18033329015881655,0
successfullyCompleted,3.0136450529218854,0
successfullyCompleted,1.2315713798122965,0
unsuccessful,3.366489012986092,0
successfullyCompleted,-0.2042889870849311,0
unsuccessful,0.5406244774437403,0
successfullyCompleted,3.4714004727566024,0
unsuccessful,2.0365230791764337,0
successfullyCompleted,1.659349823337997,0
unsuccessful,-0.33038546843271205,0
unsuccessful,0.49890131015607353,0
successfullyCompleted,0.6893578889518275,0
successfullyCompleted,6.7381421773816434,0
unsuccessful,1.0255489909591966,1
successfullyCompleted,-0.3533256528987169,1
successfullyCompleted,1.9404232533212125,0
successfullyCompleted,0.8977840359666103,0
unsuccessful,1.943398643653024,0
unsuccessful,0.7753207534459676,0
unsuccessful,-0.045032067641997076,0
unsuccessful,0.3457238304088135,0
unsuccessful,0.9652019912817911,0
unsuccessful,1.2788132257052867,0
successfullyCompleted,0.5436528613852172,0
successfullyCompleted,-0.022724190818059153,1
successfullyCompleted,2.011991561840083,0
successfullyCompleted,7.764273382715956,0
successfullyCompleted,-0.3865519725175991,0
successfullyCompleted,9.796703820398989,0
successfullyCompleted,1.0054078353640086,0
successfullyCompleted,17.95766908494093,0
successfullyCompleted,0.39385590499173695,0
successfullyCompleted,9.990686257609363,0
successfullyCompleted,4.849216198628416,0
successfullyCompleted,1.6253570536578965,0
successfullyCompleted,3.2403003913640225,0
successfullyCompleted,0.9028508466073126,0
successfullyCompleted,2.4853595716372867,0
successfullyCompleted,0.6715375246492901,0
successfullyCompleted,-0.44650963273838234,0
successfullyCompleted,1.0069572975038306,0
successfullyCompleted,2.794238414129787,0
successfullyCompleted,6.210588984329302,0
successfullyCompleted,5.5293656366591195,0
successfullyCompleted,6.563670553140568,0
unsuccessful,13.778851380514688,0
successfullyCompleted,1.11400118007008,0
successfullyCompleted,1.4573969963715578,0
unsuccessful,0.5751748869825266,0
successfullyCompleted,11.55759713237021,0
successfullyCompleted,10.170719389745864,0
successfullyCompleted,1.2030578427128968,0
successfullyCompleted,5.634793860587245,0
successfullyCompleted,7.701356395868908,0
successfullyCompleted,3.1877364452139596,0
successfullyCompleted,4.430729764893272,0
successfullyCompleted,2.848970358954334,0
unsuccessful,1.3334256731571341,0
unsuccessful,0.2785834693747705,0
