pair,encoder,seed,model,target_dev_coverage,tau,dev_coverage_selected,scene_set,scene,scene_oracle_feasible,acted,success,selected_row,selected_candidate,score_used,action_cost,net_benefit
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,332,True,True,False,5095,48,-9.866291,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,333,False,True,False,9028,12,-13.849192,0.141421,-0.141421
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,334,False,True,False,5487,48,-13.221325,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,335,True,True,False,11171,48,-13.162243,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,339,True,True,False,1420,48,2.465665,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,340,True,True,False,7888,48,1.987572,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,342,True,True,False,7986,48,-5.727888,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,343,True,True,False,9309,48,-6.069906,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,345,False,True,False,2743,48,-4.225315,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,346,True,True,False,1616,48,-6.922318,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,349,False,True,False,7545,48,-13.492512,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,353,True,True,False,6516,48,-2.868268,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,354,True,True,False,3527,48,-7.861249,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,355,False,True,False,10396,8,-13.656992,0.141421,-0.141421
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,356,True,True,False,2890,48,-11.57251,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,357,True,True,False,4458,48,-10.499886,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,358,False,True,False,8721,48,-12.503975,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,360,True,True,False,3870,48,25.918791,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,363,True,True,False,1763,48,-6.32232,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,364,True,True,False,2792,48,-14.453533,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,367,False,True,False,11416,48,-8.009594,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,368,True,True,False,10191,48,-0.094824,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,369,False,True,False,195,48,5.608871,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,370,True,True,False,10632,48,-3.551331,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,375,True,True,False,783,48,-4.065209,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,376,True,True,False,12249,48,46.545788,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,378,False,True,False,2057,48,-12.527348,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,380,True,True,False,4279,16,-14.175982,0.226274,-0.226274
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,382,False,True,False,6957,48,-4.618196,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,384,True,True,False,8476,48,-10.081139,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,385,True,True,False,4507,48,-10.812666,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,386,False,True,False,3732,8,-14.222937,0.141421,-0.141421
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,387,True,True,False,12298,48,-10.835947,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,389,True,True,False,5683,48,-6.647703,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,391,False,False,False,-1,-1,,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,392,False,True,False,4605,48,-8.509312,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,393,False,True,False,4801,48,-7.473231,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,394,False,True,False,244,48,-10.808907,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,396,True,True,False,7055,48,8.489424,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,397,True,True,False,3380,48,10.03302,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,399,True,True,False,1224,48,-13.580942,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,400,True,True,False,7496,48,-1.052418,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,404,False,True,False,12151,48,-13.507273,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,405,False,True,False,10926,48,-10.417107,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,408,True,True,False,9407,48,-12.436153,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,410,False,True,False,5830,48,-12.578796,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,412,False,True,False,8672,48,-8.061863,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,414,False,True,False,4,4,-13.925877,0.070711,-0.070711
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,419,True,True,False,7839,48,10.839417,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,420,True,True,False,10583,48,-7.302966,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,423,False,True,False,5585,48,-9.708736,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,425,True,True,False,832,48,-1.527231,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,427,True,True,False,293,48,5.674868,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,429,False,True,False,4313,1,-13.311907,0.070711,-0.070711
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,430,True,True,False,11073,48,18.507317,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,431,True,True,False,1175,48,6.35835,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,433,True,True,False,5634,48,-0.969879,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,437,True,True,True,10055,10,-13.53426,0.141421,0.858579
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,442,False,True,False,5536,48,-11.176758,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,444,True,True,False,6222,48,-4.487769,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,445,False,True,False,8574,48,-11.129002,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,449,False,True,False,930,48,-13.848938,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,453,False,True,False,3625,48,-14.436909,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,455,True,True,False,10289,48,1.443494,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,457,True,True,False,10142,48,-9.108715,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,462,True,True,False,4066,48,-7.745753,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,463,True,True,False,6418,48,5.120352,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,465,False,True,False,8427,48,-14.315788,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,469,True,True,False,7398,48,-9.563351,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,473,False,True,False,7594,48,-8.009594,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,478,False,True,False,1001,21,-13.587589,0.226274,-0.226274
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,481,False,True,False,9701,48,-6.447531,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,483,True,True,False,5389,48,-4.090698,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,484,True,True,False,7937,48,-8.843258,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,485,True,True,False,4948,48,-2.522082,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,486,True,True,False,10240,48,-6.428424,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,488,False,True,False,10877,48,-11.612978,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,489,True,True,False,4409,48,23.704441,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,490,False,True,False,12053,48,-11.448059,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,493,True,True,False,9603,48,33.20282,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,500,True,True,False,8182,48,-5.511771,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,501,False,True,False,9614,10,-14.143965,0.141421,-0.141421
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,505,True,True,False,1959,48,10.609564,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,506,True,True,False,3184,48,13.992073,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,507,True,True,False,4262,48,1.683369,0.0,0.0
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,509,False,True,False,343,0,-13.978434,0.070711,-0.070711
raw_s11,raw,11,flipmine,1.0,-14.58432,1.0,eval213,511,True,True,False,6761,48,-10.029806,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,0,True,True,False,3135,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,3,True,True,False,9505,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,7,True,True,False,1714,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,13,True,True,False,8231,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,14,True,True,False,8870,1,0.194,0.070711,-0.070711
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,16,True,True,False,11514,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,30,True,True,False,2988,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,35,True,True,False,12004,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,38,True,True,False,881,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,49,True,True,False,11220,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,55,True,True,False,10779,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,60,True,True,False,11465,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,62,True,True,False,6271,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,74,True,True,False,3821,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,79,True,True,False,10338,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,81,True,True,False,2253,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,82,True,True,False,11808,48,0.333333,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,84,True,True,False,11955,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,87,True,True,False,3968,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,90,True,True,False,1861,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,94,True,True,False,1469,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,97,True,True,False,8084,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,98,True,True,False,5928,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,102,True,True,False,6124,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,105,True,True,False,2131,24,0.194,0.070711,-0.070711
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,106,True,True,False,11612,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,109,True,True,False,8819,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,110,True,True,False,12445,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,113,True,True,False,10828,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,114,True,True,False,3919,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,115,True,True,False,6173,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,122,True,True,False,5242,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,126,True,True,False,11122,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,135,True,True,False,2400,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,136,True,True,False,342,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,140,True,True,False,9848,48,0.416667,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,145,True,True,False,1567,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,149,True,True,False,5977,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,157,True,True,False,6663,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,162,True,True,False,979,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,166,True,True,False,11318,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,171,True,True,False,2596,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,dev43,172,True,True,False,11367,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,1,False,True,False,7600,5,0.194,0.070711,-0.070711
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,2,False,True,False,8133,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,5,False,True,False,9260,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,11,False,True,False,7153,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,17,False,True,False,9358,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,18,False,True,False,4997,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,19,False,True,False,3086,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,20,False,True,False,8744,22,0.194,0.226274,-0.226274
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,21,False,True,False,11661,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,23,False,True,False,3674,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,27,False,True,False,12543,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,31,False,True,False,9897,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,33,False,True,False,10485,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,34,False,True,False,5046,48,0.2017,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,43,False,True,False,489,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,48,False,True,False,1077,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,50,False,True,False,9946,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,63,False,True,False,4654,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,68,False,True,False,2351,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,76,False,True,False,7175,21,0.194,0.226274,-0.226274
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,78,False,True,False,1273,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,83,False,True,False,4850,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,85,False,True,False,2169,13,0.194,0.141421,-0.141421
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,88,False,True,False,6369,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,89,False,True,False,12054,0,0.194,0.070711,-0.070711
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,93,False,True,False,6614,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,104,False,True,False,2058,0,0.194,0.070711,-0.070711
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,112,False,True,False,5193,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,117,False,True,False,2841,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,119,False,True,False,6467,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,120,False,True,False,12396,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,123,False,True,False,1126,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,129,False,True,False,1322,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,138,False,True,False,7349,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,143,False,True,False,8966,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,148,False,True,False,3272,38,0.194,0.141421,-0.141421
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,153,False,True,False,5879,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,154,False,True,False,6075,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,155,False,True,False,9554,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,160,False,True,False,11533,18,0.194,0.226274,-0.226274
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,164,False,True,False,538,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,165,False,True,False,3331,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,168,False,True,False,11024,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,173,True,True,False,6320,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,174,True,True,False,3723,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,175,False,True,False,9066,1,0.194,0.070711,-0.070711
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,179,False,True,False,8329,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,185,False,True,False,2008,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,188,False,True,False,7447,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,190,True,True,False,4556,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,191,True,True,False,11710,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,193,False,True,False,2498,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,194,False,True,False,5144,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,196,False,True,False,4017,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,197,True,True,False,7104,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,198,False,True,False,636,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,201,True,True,False,5438,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,202,False,True,False,9995,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,205,False,True,False,9718,16,0.194,0.226274,-0.226274
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,206,False,True,False,2645,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,207,True,True,False,6908,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,208,True,True,False,587,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,210,True,True,False,8378,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,213,True,True,False,8280,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,214,False,True,False,4164,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,215,False,False,False,-1,-1,,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,225,True,True,False,4752,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,226,False,True,False,97,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,228,False,True,False,2694,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,229,True,True,False,8623,48,0.416667,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,230,True,True,False,8496,19,0.194,0.226274,-0.226274
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,232,False,True,False,4899,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,233,True,True,False,5732,48,0.333333,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,235,False,True,False,7251,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,236,True,True,False,8868,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,237,True,True,False,3233,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,239,True,True,False,2547,48,0.578947,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,242,False,True,False,10491,5,0.194,0.070711,-0.070711
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,243,True,True,False,6810,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,244,False,True,False,12347,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,245,True,True,False,11857,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,246,True,True,False,7300,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,247,False,True,False,2449,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,248,True,True,False,1371,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,252,False,True,False,10681,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,254,True,True,False,7741,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,257,False,True,False,4703,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,258,False,True,False,9015,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,266,False,True,False,9799,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,267,False,True,False,1486,16,0.194,0.226274,-0.226274
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,271,True,True,False,5340,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,272,True,True,False,3478,48,0.260546,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,274,False,True,False,4213,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,276,True,True,False,10975,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,278,False,False,False,-1,-1,,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,280,True,True,False,685,48,0.194,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,286,False,True,False,3429,48,0.208122,0.0,0.0
raw_s11,raw,11,isotonic_clean,1.0,0.194,1.0,eval213,287,False,True,False,9456,48,0.260546,0.0,0.0
