checkpoint,checkpoint_sha256,train_source,train_source_sha256,train_n,bank,bank_sha256,n_quartets,old_parent_new_edit_quartets,unseen_parent_quartets,exact_static_state_duplicates,serialized_static_state_matches,near_parent_quartets,augmentation_exact_state_audit,train_source_resolution
artifacts/f095_campaign/D01/w256_4N_s23/clean/model.pt,4110cf05245aaba7b141d3a9512b0670906a3368e85fa4967d9d40535299b6db,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_4N_s23/flipmine/model.pt,81c705f0230d7b1969b9cb3cf8a3d2ad9b7f26ab5277356211b2fd50df7f54d6,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/rel_4N_s11/clean/model.pt,c06becc74d48a25834f9b08dec83be1050c3da82093e3b47c392afb0c27a0573,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/rel_4N_s11/flipmine/model.pt,7f9d3b534595fec2e368e327098301bcc4ba14ea2e7fa72f6c34f519320a60b3,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s11/clean/model.pt,b340bd07f1a0b824e2fe3001f8327e14941ff7c562493fe42db3d5c28eb5f1f0,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s11/flipmine/model.pt,31b5a0f583df01fd8b030c97f7b0b8dc2fe72e324353834dfc1655df5058fe60,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s11/flip_fx/model.pt,a0a64360ed2e2d4198e3af60ebed7ee702e72c4a599d1fbd6333158b08eb98cc,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/raw_4N_f25_s47/flip_fx/model.pt,e48d44f428ba942baf4d9b9b425f8844ad4b1dc44c5b71b7781a3f509701fd98,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/raw_4N_full_s11/flipmine/model.pt,243db903f1db7f53d26691f4426fccfd9527e2cc05d539d70d69cb8c753686f7,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/raw_4N_full_s23/flipmine/model.pt,24e5f32332e5693f4c4873371429dd1ea2da3372c1be70efae527a89e0c8a377,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s47/clean/model.pt,6ebe65b3e4b01b3c9a3b80d5800c77c278e3c13e556b21366a57c36303b52ae8,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s47/flipmine/model.pt,b3470617b831c2f485d53073a50ecbcebc2410a247cfb0ac10cb9dbb8f95685f,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s47/flip_fx/model.pt,a4e7f36ffe28b4d169cab1f4af9b0904229b236440a7f470dfb1ae908e6e559e,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s23/clean/model.pt,c538734e009ba926cea7d360b06c58fa868a833baca1fe8e4056dda6a1432142,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s23/flipmine/model.pt,637afdbea7cdfb589903be350ce4397990bd94ad09b41f77f17a598d66b7a791,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/six_4N_s23/flip_fx/model.pt,f26d540be1222660347742f21eb11c6b94b402c4e11dfd39712425d592239b2d,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/raw_4N_f25_s11/flip_fx/model.pt,e0d1c94ca24d798314cf95528ae87aef74c47647f5c911fe1f6276a07351be6c,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/raw_4N_full_s47/flipmine/model.pt,f5c2286414a03a08b005e214025c62c7bf6d5984781a3e85604b7f9a8793105e,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U07/raw_4N_f25_s23/flip_fx/model.pt,cb883be4d8cd3f683f48338fefac95e0ec4918faabb439f68b842ac903f088a0,artifacts/f095_campaign/D01/scenes_4N/scenes.npz,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,2048,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=6390; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.151; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_4N/scenes.npz sha256=ae12d7d244320321...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_16N_s11/clean/model.pt,526217afee45144737b9f499cb68d8264e9a1c8958c5e98868a629bc31075a08,artifacts/f095_campaign/D01/scenes_16N/scenes.npz,5b3d2cf87e6ea45cbf376b3a04442a80870aa09267f27b181d99a104cd1d85b0,8192,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_16N/scenes.npz sha256=5b3d2cf87e6ea45c...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_16N_s11/flipmine/model.pt,ab40169e8141d8e312ade0aea41f67552201980c70e769ddc602550338fa43ab,artifacts/f095_campaign/D01/scenes_16N/scenes.npz,5b3d2cf87e6ea45cbf376b3a04442a80870aa09267f27b181d99a104cd1d85b0,8192,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=26120; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.122; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0651; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_16N/scenes.npz sha256=5b3d2cf87e6ea45c...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_16N_s47/clean/model.pt,d0d6d7f5e92f14e4e08d2e9295a4a99c263f416558b7de5475e391afedf76b81,artifacts/f095_campaign/D01/scenes_16N/scenes.npz,5b3d2cf87e6ea45cbf376b3a04442a80870aa09267f27b181d99a104cd1d85b0,8192,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_16N/scenes.npz sha256=5b3d2cf87e6ea45c...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_16N_s47/flipmine/model.pt,5e33a1b4cd19da895b8d5b33611b688920152bdb747190037da7c6eca144ef99,artifacts/f095_campaign/D01/scenes_16N/scenes.npz,5b3d2cf87e6ea45cbf376b3a04442a80870aa09267f27b181d99a104cd1d85b0,8192,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=26120; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.122; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0651; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_16N/scenes.npz sha256=5b3d2cf87e6ea45c...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_16N_s23/clean/model.pt,68e0f2da0632313a6883dc0dbcd821d886950278f96699163df19e3070e42253,artifacts/f095_campaign/D01/scenes_16N/scenes.npz,5b3d2cf87e6ea45cbf376b3a04442a80870aa09267f27b181d99a104cd1d85b0,8192,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_16N/scenes.npz sha256=5b3d2cf87e6ea45c...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_16N_s23/flipmine/model.pt,102f25688234d689c4e54d224e29f42cc7c7faf74f45f0a4ad94dde8a60a7ba0,artifacts/f095_campaign/D01/scenes_16N/scenes.npz,5b3d2cf87e6ea45cbf376b3a04442a80870aa09267f27b181d99a104cd1d85b0,8192,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=26120; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.122; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0651; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_16N/scenes.npz sha256=5b3d2cf87e6ea45c...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s23/clean/model.pt,630bd37324e96f7ad833ea9fd7dba40f9beea993fdb392183584838543fce48a,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s23/flipmine/model.pt,a8aef8bbd7356e06ccddc4abd51ebf664108bebb7587b2ca96a27f0d78f8c108,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; singles exact_le1e-6=0 near_le1e-4=0 min_linf=n/a; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s47/clean/model.pt,ec05af11668e85cea2894370a8f9e53226a35dc0fe912701d432b0bfb8bb7274,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s47/flipmine/model.pt,2109ef097527272c387ce24c678933b911790e32ddee3d14ebbf7bec71e89142,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; singles exact_le1e-6=0 near_le1e-4=0 min_linf=n/a; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s11/clean/model.pt,9b74883539a28fb0cc5efe2b64f3bf4ab88f9c76d06f18950bae79d0d7af89b2,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s11/flipmine/model.pt,7dc096aaf72bfdf1b05c30e3f0677fc83f05fe41816f4dd18bf6b6093905e0f4,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; singles exact_le1e-6=0 near_le1e-4=0 min_linf=n/a; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s11/clean/model.pt,58a51e45df79ae2cb17e70b4e348cc46dd850f3d377e2f508da60794041d6c9d,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s11/flipmine/model.pt,93f533fa6feba927222533996ad246b1a0e0e97d26537999a78ef8468c0a65b6,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; singles exact_le1e-6=0 near_le1e-4=0 min_linf=n/a; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s23/clean/model.pt,855d4d4daf764a490029ef5aff28208e05297a385af49e9dd9c887a7e0e9c984,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s23/flipmine/model.pt,f3f98d75acc04ed67353ed147564c3d77b83456865f07382fdfb24975755e7e5,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.101; singles exact_le1e-6=0 near_le1e-4=0 min_linf=n/a; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s47/clean/model.pt,5819d14ed683e1436c09f639d47bc09c65f2507b98d4b207c2a315adf339f935,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,1838,0,1838,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
