seed,parent,t_star,min_margin_win,margin_slope,cost,max_slope,max_curv,trans_width,slope_asym,min_abs_logit,speed_conc,max_angle,hyper_dist,z_length,miss,abserr
23,67,0.709017,0.002341,-0.1498,0.486013,16.941925,83.049011,0.138462,0.991767,0.026581,0.231596,0.014163,0.009817,4.971695,0,0.007851
23,67,0.709017,0.002341,-0.149801,0.486013,17.314667,66.176575,0.153846,1.505166,0.004458,0.202609,0.033014,0.070794,5.189423,0,0.009377
23,127,0.621351,0.001125,0.071992,0.37349,9.560272,35.822052,0.430769,0.799796,0.009833,0.176055,0.029199,0.032575,2.221898,0,0.013939
23,127,0.621351,0.001125,0.071992,0.37349,9.752884,20.807007,0.246154,0.496308,0.54907,0.197994,0.017263,0.45899,2.94568,0,0.166191
23,45,0.837233,0.001384,0.088605,0.868862,55.418945,163.786621,0.0,3.93413,2.743751,0.125901,0.033211,1.552963,12.326465,1,nan
23,45,0.837233,0.001384,0.088604,0.868862,47.385437,152.480713,0.0,2.650548,4.217457,0.15333,0.018405,2.21609,11.983285,1,nan
23,144,0.891878,0.001695,-0.108479,1.30797,36.266113,138.604126,0.384615,1.276779,0.741671,0.046074,1.466479,0.321719,6.477773,1,nan
23,144,0.891878,0.001695,-0.108481,1.30797,29.721039,113.19519,0.261538,2.543863,0.709958,0.036196,0.767075,0.330249,6.636301,0,0.179798
23,36,0.820024,0.00275,-0.17602,0.785785,106.955322,876.148926,0.0,22.43978,7.425361,0.024145,1.170516,2.801318,23.430254,1,nan
23,36,0.820024,0.00275,-0.17602,0.785785,134.940186,251.597839,0.184615,8.299654,0.03364,0.03667,0.145553,0.083156,26.7218,0,0.010845
23,314,0.927309,0.004703,-0.301004,1.945565,193.646973,681.185547,0.0,49.193642,2.66415,0.032258,0.970019,1.126187,46.751581,1,nan
23,314,0.927309,0.004703,-0.301005,1.945565,170.50354,1557.823822,0.015385,37.335744,1.304209,0.014512,1.63819,0.79247,47.660572,0,0.116817
23,426,0.677576,0.001319,-0.084393,0.43862,31.577271,39.32019,0.153846,0.903466,1.071506,0.156394,0.002673,0.845531,6.899821,0,0.174332
23,426,0.677576,0.001319,-0.084393,0.43862,26.680511,79.217712,0.153846,1.306939,0.606885,0.167402,0.005502,0.726504,7.145409,0,0.135403
23,231,0.861925,0.001298,-0.083093,1.024251,97.974487,829.604858,0.092308,29.776477,1.408313,0.053647,1.069733,1.095781,17.620671,0,0.163116
23,231,0.861925,0.001298,-0.083094,1.024251,133.024658,148.079102,0.061538,4.513166,2.983402,0.025918,1.360237,1.327841,17.415251,0,0.302624
23,99,0.503466,0.000923,-0.059093,0.284816,10.87793,7.87207,0.0,0.188327,14.284439,0.212017,1.6e-05,5.652143,4.157966,1,nan
23,99,0.503466,0.000923,-0.059092,0.284816,10.142822,0.007812,0.0,3.3e-05,15.016617,0.193968,1.6e-05,5.856784,3.753217,1,nan
23,482,0.781256,2e-06,-0.000114,0.64651,58.111511,527.938782,0.076923,10.32269,0.72713,0.050122,0.237697,0.604453,10.8313,0,0.123238
23,482,0.781256,2e-06,-0.000114,0.64651,59.479309,303.828125,0.061538,9.335092,2.643269,0.031653,1.74909,1.145746,11.705933,0,0.228497
23,474,0.746019,0.000388,0.024814,0.556823,63.601807,652.6875,0.0,17.122355,7.943529,0.171152,0.040832,4.227827,20.923919,1,nan
23,474,0.746019,0.000388,0.024813,0.556823,82.806946,295.289551,0.061538,7.859165,2.468344,0.145154,0.019224,2.169455,22.683156,0,0.167336
23,373,0.889635,0.00016,0.010261,1.28142,122.572876,303.975586,0.015385,14.436704,1.217761,0.112918,0.033104,2.179257,36.857097,1,nan
23,373,0.889635,0.00016,0.010261,1.28142,124.253906,189.53418,0.0,9.903418,4.384359,0.124333,0.028237,3.567348,35.686423,1,nan
23,377,0.86994,0.000203,0.013007,1.087357,119.955566,531.212891,0.0,5.604457,8.139738,0.176793,0.031715,6.088881,38.036853,1,nan
23,377,0.86994,0.000203,0.013007,1.087357,133.520752,739.910156,0.0,24.004842,11.143471,0.125033,0.05139,5.822511,36.222143,1,nan
23,337,0.764669,0.000415,0.02659,0.600949,25.204468,74.862946,0.153846,3.386195,0.089489,0.140768,0.038747,0.179579,6.952455,0,0.040543
23,337,0.764669,0.000415,0.026589,0.600949,19.538635,184.4953,0.169231,3.617018,0.600437,0.204338,0.061396,0.798955,6.215697,0,0.164753
23,151,0.846666,0.000499,-0.031947,0.9223,68.34082,277.842773,0.0,6.23178,10.263885,0.16198,0.026932,5.290588,22.836513,1,nan
23,151,0.846666,0.000499,-0.031947,0.9223,71.277954,350.040039,0.0,18.142578,7.574291,0.174954,0.032357,4.416047,23.639446,1,nan
23,475,0.482286,0.000494,0.031644,0.273166,10.598541,41.442383,0.246154,0.538636,0.819985,0.208045,0.027775,0.614959,3.50716,0,0.186806
23,475,0.482286,0.000494,0.031644,0.273166,12.132355,33.129822,0.215385,1.486762,0.210727,0.201546,0.006203,0.382735,3.713679,0,0.11977
23,250,0.83917,0.002909,0.186198,0.879316,95.380615,132.994385,0.123077,5.955683,1.797378,0.022364,1.505941,0.774748,11.338786,0,0.303276
23,250,0.83917,0.002909,0.186198,0.879316,125.319397,47.808594,0.107692,3.05475,2.429276,0.031033,0.195633,1.101552,12.151629,0,0.433289
23,187,0.827631,0.000368,0.023538,0.82046,42.137939,426.200684,0.061538,19.685725,4.322933,0.020433,2.826811,1.746803,11.696511,0,0.228161
23,187,0.827631,0.000368,0.023537,0.82046,48.835625,177.201416,0.046154,3.291003,3.459814,0.018893,2.508071,1.367519,10.912358,0,0.330994
47,454,0.832354,0.002618,-0.167563,0.843567,95.514038,342.529785,0.0,7.327649,4.592498,0.107137,0.075995,2.805757,22.659436,1,nan
47,454,0.832354,0.002618,-0.167564,0.843567,109.22168,654.163086,0.0,23.353189,1.147992,0.059636,1.049821,0.755565,23.910858,1,nan
47,365,0.801039,0.001694,-0.108422,0.710804,93.616821,391.341797,0.0,8.506131,12.24076,0.147936,0.040302,6.441063,28.957866,1,nan
47,365,0.801039,0.001694,-0.108423,0.710804,111.855652,963.481934,0.0,41.203718,5.47223,0.118628,0.082773,3.477068,31.008553,1,nan
47,491,0.420919,0.000166,0.010612,0.244218,13.942932,45.672852,0.0,1.049904,15.06782,0.201735,0.038446,5.986754,4.029595,1,nan
47,491,0.420919,0.000166,0.010612,0.244218,19.219238,89.366211,0.0,1.941725,13.812017,0.161528,0.067052,5.486271,4.703953,1,nan
47,249,0.819529,0.002938,-0.188003,0.783624,50.402954,336.714844,0.076923,14.394973,2.439447,0.100573,0.169565,1.525002,12.634174,0,0.191849
47,249,0.819529,0.002938,-0.188004,0.783624,50.478607,263.013184,0.076923,16.847877,1.529093,0.049055,1.845537,0.864016,11.718787,0,0.156025
47,330,0.365549,0.001414,-0.090481,0.222903,10.565559,23.251221,0.0,1.42199,3.615811,0.121238,0.161306,1.444973,1.631065,1,nan
47,330,0.365549,0.001414,-0.090484,0.222903,10.442429,5.835449,0.0,0.785955,4.092715,0.075144,0.116801,1.561562,1.1972,1,nan
47,424,0.842981,0.00054,0.034592,0.900663,44.96402,56.142578,0.123077,0.872635,1.104584,0.028258,0.906876,0.505145,8.303848,0,0.313606
47,424,0.842981,0.00054,0.034591,0.900663,52.298126,49.450195,0.076923,1.629099,3.807964,0.031721,0.380848,1.512882,9.394111,0,0.42152
47,141,0.853354,0.003193,0.204335,0.964368,56.029602,306.01123,0.0,12.897451,6.497901,0.125901,0.258137,2.718193,10.648932,1,nan
47,141,0.853354,0.003193,0.204334,0.964368,51.391418,342.11377,0.076923,18.197149,0.008732,0.144861,0.232925,0.157261,13.898051,0,0.009933
47,347,0.652529,0.000188,0.012018,0.407001,51.357117,245.161133,0.138462,5.278416,6.272869,0.236635,0.044764,3.927452,16.358758,0,0.246632
47,347,0.652529,0.000188,0.012018,0.407001,52.924194,130.60791,0.107692,1.968793,5.161717,0.245842,0.005617,3.714954,16.667315,0,0.221386
47,460,0.873178,0.002253,0.144207,1.115105,142.097778,259.60498,0.046154,16.03618,4.470556,0.012536,2.520474,1.858666,32.381351,0,0.227043
47,460,0.873178,0.002253,0.144206,1.115105,118.380859,978.940918,0.030769,25.418434,1.164719,0.031797,0.379154,0.930233,31.395693,0,0.115898
47,133,0.831984,0.00118,-0.075519,0.841714,134.386597,790.235771,0.138462,31.256456,0.112765,0.05028,0.841546,0.399492,26.336234,0,0.053818
47,133,0.831984,0.00118,-0.075521,0.841714,121.656738,537.695801,0.0,20.51657,3.979792,0.059072,0.235337,1.81561,24.018171,1,nan
47,192,0.276129,0.000495,0.03168,0.195368,11.371048,3.128906,0.2,0.098927,2.984335,0.234393,7e-06,1.510949,3.865173,0,0.383381
47,192,0.276129,0.000495,0.03168,0.195368,8.587158,25.851562,0.230769,0.829415,4.028356,0.203304,0.004138,1.803046,3.205195,0,0.58453
47,125,0.511168,0.001145,0.073311,0.289305,6.426971,23.395508,0.0,0.418355,6.331604,0.043788,0.862077,2.36347,1.22298,1,nan
47,125,0.511168,0.001145,0.07331,0.289305,5.990997,24.832031,0.0,0.405627,6.329152,0.040104,1.868213,2.369196,1.08992,1,nan
47,159,0.821524,0.001284,0.082195,0.79239,90.627625,221.435547,0.0,7.761865,9.241183,0.161833,0.024353,5.126189,29.089548,1,nan
47,159,0.821524,0.001284,0.082195,0.79239,89.638184,557.026123,0.030769,1.145836,4.900985,0.203615,0.033104,4.368007,31.651406,0,0.155945
47,167,0.515837,6.3e-05,-0.004053,0.292095,11.009766,8.797211,0.261538,0.323709,0.481598,0.184686,0.005804,0.47226,3.52201,0,0.158772
47,167,0.515837,6.3e-05,-0.004049,0.292095,12.727051,49.009766,0.230769,1.457711,0.044421,0.172145,0.010823,0.160897,3.774421,0,0.056721
47,95,0.710596,0.003082,-0.197253,0.488662,22.429413,48.813232,0.169231,0.012265,1.386295,0.162145,0.042132,0.95852,6.568102,0,0.193893
47,95,0.710596,0.003082,-0.197253,0.488662,22.243591,46.512695,0.046154,2.684552,2.251437,0.141569,0.047807,1.159902,5.82793,1,nan
47,273,0.721552,8.3e-05,-0.005324,0.507893,26.269165,47.205078,0.0,0.867816,11.884103,0.194869,0.006269,5.227006,9.493286,1,nan
47,273,0.721552,8.3e-05,-0.005325,0.507893,24.655518,77.489258,0.0,3.568782,14.594146,0.175583,0.036445,5.98181,7.70578,1,nan
47,240,0.265764,1.7e-05,-0.001114,0.19261,9.168365,36.172852,0.0,0.454708,5.647591,0.24923,0.04495,2.373976,2.329035,1,nan
47,240,0.265764,1.7e-05,-0.001113,0.19261,7.863297,24.350098,0.0,0.684234,5.795866,0.233849,0.027179,2.418386,2.428105,1,nan
47,388,0.849726,0.005436,-0.347902,0.941091,31.031006,237.615112,0.123077,4.331478,0.037998,0.128698,0.222739,0.266435,9.176612,0,0.050438
47,388,0.849726,0.005436,-0.347906,0.941091,41.399704,127.481445,0.076923,6.584464,2.251223,0.07742,0.14833,1.262072,9.925722,0,0.209755
47,468,0.863398,0.005062,-0.323966,1.035269,83.593445,155.374512,0.123077,0.970246,0.088375,0.057989,0.011361,0.490969,18.558189,0,0.083828
47,468,0.863398,0.005062,-0.323966,1.035269,73.755432,1212.758545,0.030769,44.21128,2.613605,0.067037,2.015074,2.171463,20.675324,0,0.13903
47,275,0.285688,0.000707,-0.04523,0.197983,9.780807,37.543945,0.0,1.379384,13.316255,0.19521,0.010708,5.297455,3.601464,1,nan
47,275,0.285688,0.000707,-0.045229,0.197983,15.866875,33.805664,0.015385,0.67304,10.904257,0.195593,0.006481,4.598225,6.12415,1,nan
47,282,0.873869,0.000322,0.020603,1.12123,52.975098,381.553711,0.0,7.013233,3.596958,0.180359,0.110001,2.815548,18.930434,1,nan
47,282,0.873869,0.000322,0.020604,1.12123,55.902588,48.861328,0.0,1.366209,3.409223,0.164319,0.003368,2.706678,19.030211,1,nan
47,464,0.823561,0.003134,0.200557,0.801536,76.840027,507.266113,0.076923,19.310744,2.048085,0.045564,1.365577,1.035032,16.296517,0,0.191315
47,464,0.823561,0.003134,0.200558,0.801536,79.47522,418.787109,0.107692,10.294696,2.004765,0.056169,1.637159,1.237961,16.360135,0,0.204437
47,103,0.82258,0.002252,0.144104,0.797096,39.019775,174.562408,0.2,6.116154,0.071105,0.107417,0.189892,0.026525,9.159153,0,0.010868
47,103,0.82258,0.002252,0.144104,0.797096,30.085815,281.075569,0.076923,2.107864,0.066648,0.187392,0.03137,0.127474,9.818066,0,0.01862
47,315,0.634188,0.002632,0.168468,0.386595,12.251785,275.329102,0.184615,4.790331,3.315208,0.235649,0.220551,1.640045,3.530548,0,0.377823
47,315,0.634188,0.002632,0.168462,0.386595,9.783554,0.004883,0.215385,1.4e-05,1.932565,0.233877,9e-06,1.063077,3.410954,0,0.295059
47,158,0.909536,0.002715,-0.173732,1.563288,217.709961,1706.722656,0.030769,24.32268,0.656824,0.111962,0.090746,2.128703,60.394105,0,0.050888
47,158,0.909536,0.002715,-0.173732,1.563288,247.953979,903.227051,0.046154,24.961653,3.42025,0.011287,1.849198,1.796009,61.649593,0,0.176952
47,403,0.817427,0.003749,-0.239932,0.774595,35.790771,598.44043,0.0,9.243056,5.659072,0.194668,0.073344,3.11975,11.471056,1,nan
47,403,0.817427,0.003749,-0.239934,0.774595,53.132477,677.498047,0.0,30.731777,4.634499,0.092936,1.355364,1.773248,12.240916,1,nan
47,134,0.505102,0.000903,-0.057792,0.285758,1.841698,0.003906,0.0,1.6e-05,1.493005,0.199122,7.6e-05,0.596377,0.485375,1,nan
47,134,0.505102,0.000903,-0.057792,0.285758,3.402969,0.153809,0.030769,0.025633,1.560353,0.139491,7.5e-05,0.625855,0.748325,1,nan
47,195,0.837648,0.000356,0.022782,1.742156,87.045776,740.931519,0.030769,45.557719,0.27391,0.137223,0.742862,0.771733,27.179285,0,0.029583
47,195,0.837648,0.000356,0.022781,1.742156,100.341705,1497.01416,0.061538,26.950651,0.217042,0.158637,0.144434,1.515454,26.089258,0,0.106735
47,327,0.800657,0.002639,-0.168907,0.709443,39.264557,440.699219,0.0,1.114213,4.832875,0.218818,0.028904,3.045047,12.977166,1,nan
47,327,0.800657,0.002639,-0.168907,0.709443,55.767822,65.878418,0.0,1.413176,5.874915,0.171253,0.021985,3.09112,12.336375,1,nan
47,178,0.892431,0.000112,-0.007138,1.314708,101.077637,678.513672,0.0,20.425923,4.184923,0.183984,0.062779,3.547496,28.445901,1,nan
47,178,0.892431,0.000112,-0.007138,1.314708,130.145813,787.569336,0.0,12.431374,3.13347,0.034342,0.197437,1.570149,28.640767,1,nan
47,73,0.419104,0.000344,0.022032,0.243453,4.792664,27.920532,0.369231,0.651748,1.426744,0.200358,0.04996,0.661926,1.645988,0,0.481251
47,73,0.419104,0.000344,0.022032,0.243453,4.833145,35.69043,0.369231,0.354875,1.438003,0.191831,0.076225,0.668096,1.660257,0,0.475235
47,309,0.362253,0.000459,-0.029399,0.221752,6.272438,0.001953,0.0,6e-06,3.998336,0.170082,2.2e-05,1.572032,1.191982,1,nan
47,309,0.362253,0.000459,-0.0294,0.221752,6.716263,18.666504,0.0,0.15091,4.163987,0.172721,0.107424,1.647406,1.35021,1,nan
47,336,0.503538,0.00078,-0.04995,0.284859,10.897964,7.349915,0.2,0.145265,0.542742,0.207883,7e-06,0.545121,3.808398,0,0.147861
47,336,0.503538,0.00078,-0.049949,0.284859,14.565857,85.217285,0.261538,3.559193,0.032593,0.183284,0.07908,0.082215,3.602196,0,0.022827
47,204,0.791689,0.00229,0.146543,0.678895,26.15033,164.348877,0.138462,3.742693,0.688093,0.145101,0.053849,0.733887,8.611496,0,0.14938
47,204,0.791689,0.00229,0.146544,0.678895,26.12175,325.850281,0.138462,9.663025,0.063519,0.182563,0.083779,0.33475,8.75319,0,0.04644
47,439,0.835085,0.000816,-0.052236,0.857546,89.674927,149.286186,0.153846,4.608083,0.219983,0.053382,0.098518,0.483986,20.201453,0,0.11274
47,439,0.835085,0.000816,-0.052236,0.857546,74.476379,183.853821,0.107692,16.346373,0.113386,0.084814,0.056894,0.075434,21.057902,0,0.00251
47,422,0.367247,0.000933,0.059709,0.223502,5.753225,0.003418,0.123077,0.00941,1.795268,0.208867,1.1e-05,0.818386,1.664445,1,nan
47,422,0.367247,0.000933,0.059709,0.223502,5.720984,13.897461,0.123077,0.26054,1.653153,0.207394,0.011833,0.745841,1.437556,1,nan
47,44,0.574957,0.000663,0.042402,0.332723,8.976486,38.54248,0.0,0.333822,8.124685,0.200103,0.028199,3.295699,3.093044,1,nan
47,44,0.574957,0.000663,0.0424,0.332723,11.981262,2.310059,0.0,0.121378,6.496548,0.190624,1.1e-05,2.731805,3.757054,1,nan
47,441,0.884436,0.007448,0.476678,1.223763,179.637695,1667.933105,0.061538,30.221724,0.136924,0.075866,1.406404,0.851159,34.507666,0,0.067822
47,441,0.884436,0.007448,0.476677,1.223763,202.40332,622.191406,0.030769,6.301501,5.795661,0.012883,2.672929,2.23226,35.407708,0,0.336586
47,57,0.790575,0.004213,0.269652,0.67528,31.636719,410.98877,0.092308,15.12129,1.91324,0.089552,0.690733,1.078887,7.215131,0,0.17403
47,57,0.790575,0.004213,0.269651,0.67528,37.486603,335.197754,0.076923,8.383243,3.375087,0.075577,0.48285,1.57402,7.890986,0,0.24757
47,379,0.770994,0.002493,-0.159564,0.617547,39.015717,49.585938,0.0,1.113569,1.073883,0.029768,0.98759,0.410046,3.122683,1,nan
47,379,0.770994,0.002493,-0.159564,0.617547,35.218658,88.033867,0.430769,2.476282,0.107219,0.089469,0.143427,0.198949,3.866311,0,0.113903
47,40,0.759729,0.000186,0.011919,0.588588,30.459412,390.734375,0.0,16.456552,16.268225,0.165851,0.26172,6.34337,7.633138,1,nan
47,40,0.759729,0.000186,0.011919,0.588588,35.82019,347.765625,0.0,5.456012,14.153342,0.1455,0.089951,5.74087,9.320985,1,nan
47,72,0.857515,0.001168,0.07478,0.992549,151.764404,1285.341248,0.030769,66.081459,0.223891,0.085888,2.693554,1.212379,42.863832,0,0.056805
47,72,0.857515,0.001168,0.074779,0.992549,117.451416,1046.332031,0.0,60.258622,8.074313,0.143147,0.069475,4.490029,37.934139,1,nan
47,281,0.89187,0.001837,-0.117592,1.30789,46.535522,560.475533,0.046154,5.926805,0.732163,0.15916,0.091157,1.345066,14.781616,0,0.110729
47,281,0.89187,0.001837,-0.117593,1.30789,51.438843,66.108887,0.015385,2.817773,1.025604,0.084787,0.016158,0.885153,11.68808,1,nan
47,284,0.82926,0.000912,-0.058349,0.828281,85.98584,95.551758,0.092308,1.434131,0.947911,0.069308,0.036568,1.033939,19.149463,0,0.13839
47,284,0.82926,0.000912,-0.058348,0.828281,106.961426,658.679688,0.061538,13.66513,2.948712,0.05627,1.784427,1.73403,21.320533,0,0.195148
47,459,0.820414,0.003844,0.245988,0.787476,75.199707,178.837646,0.076923,7.389087,3.251062,0.033262,0.393214,1.452582,12.795414,0,0.269775
47,459,0.820414,0.003844,0.245987,0.787476,55.813477,212.848267,0.107692,10.628862,0.73831,0.09255,0.083912,0.932586,12.573248,0,0.12347
47,262,0.667631,0.000719,0.04601,0.425498,15.67804,193.441406,0.0,4.982008,11.359839,0.187552,0.081075,4.639664,4.012306,1,nan
47,262,0.667631,0.000719,0.04601,0.425498,16.829346,89.726562,0.0,3.265011,8.46219,0.262338,0.046688,3.577602,4.097529,1,nan
47,418,0.571325,0.002005,0.128317,0.329903,8.118317,0.00161,0.584615,0.019096,0.01655,0.140079,3.4e-05,0.043274,2.108804,0,0.043251
47,418,0.571325,0.002005,0.128318,0.329903,8.049828,5.242188,0.538462,0.032287,0.022986,0.158981,0.001889,0.075217,2.137976,0,0.059708
47,383,0.794924,0.001363,0.087255,0.689599,33.262238,65.960449,0.092308,1.936017,2.06998,0.101032,0.041915,1.160993,8.551057,0,0.238926
47,383,0.794924,0.001363,0.087255,0.689599,29.978798,113.307861,0.446154,2.750508,0.775858,0.036857,0.586443,0.301789,7.295947,0,0.187626
47,24,0.291891,0.001138,0.072843,0.199717,5.412003,0.003418,0.0,1.3e-05,2.975983,0.221081,2.2e-05,1.211354,1.06399,1,nan
47,24,0.291891,0.001138,0.072843,0.199717,3.879066,33.444336,0.0,1.041998,2.878258,0.228906,0.072976,1.203608,1.167709,1,nan
47,26,0.773214,0.00469,-0.30018,0.623588,44.46685,6.907227,0.046154,0.153824,9.153893,0.019147,0.037611,3.456865,6.370002,0,0.602467
47,26,0.773214,0.00469,-0.300178,0.623588,34.426613,10.492188,0.061538,0.311893,7.055396,0.020091,0.072114,2.681883,5.751995,0,0.565895
47,22,0.760019,0.003727,0.238497,0.5893,21.713593,14.751709,0.123077,0.57929,1.220126,0.153061,0.038928,0.883357,6.596901,0,0.199009
47,22,0.760019,0.003727,0.238498,0.5893,19.909088,66.82666,0.0,0.887534,3.303754,0.166772,0.032689,1.643442,5.597424,1,nan
47,435,0.738138,0.001507,-0.09648,0.54006,12.969507,222.293549,0.307692,6.466103,0.01402,0.17338,0.111187,0.138009,3.610849,0,0.049545
47,435,0.738138,0.001507,-0.09648,0.54006,11.008911,188.148804,0.292308,3.754194,0.454611,0.136124,0.176397,0.316856,3.164869,0,0.213795
47,186,0.845469,0.000681,-0.043591,0.915152,46.596497,184.136475,0.092308,5.231905,0.920853,0.062198,0.082141,0.708972,12.700364,0,0.142735
47,186,0.845469,0.000681,-0.043592,0.915152,49.142456,202.827637,0.123077,5.614883,0.779187,0.081487,0.109735,0.823863,12.886268,0,0.145191
47,323,0.78887,0.004892,-0.31312,0.669832,60.470398,127.106934,0.076923,4.005255,0.067771,0.116203,0.089669,0.802081,16.768019,0,0.083267
47,323,0.78887,0.004893,-0.313119,0.669832,54.597412,436.871338,0.061538,24.297453,2.492775,0.197213,0.100089,1.982292,15.667662,1,nan
47,92,0.847532,0.003594,-0.230024,0.927546,25.368698,264.340576,0.107692,9.232152,0.825895,0.110257,0.160009,0.806998,7.664876,0,0.148178
47,92,0.847532,0.003594,-0.230023,0.927546,29.64324,286.560715,0.138462,7.818024,0.105579,0.107003,0.205673,0.41444,7.293131,0,0.107857
47,15,0.503233,0.000933,-0.059731,0.284683,20.013,126.917778,0.123077,3.698084,0.067084,0.223815,0.043115,0.111369,5.948216,0,0.016922
47,15,0.503233,0.000933,-0.05973,0.284683,12.849792,0.008301,0.184615,0.015107,2.601126,0.212313,1.1e-05,1.399121,4.63304,0,0.302765
47,70,0.77466,0.002749,0.175934,0.627587,26.819382,137.049438,0.169231,6.515648,0.648926,0.184742,0.070566,0.655785,7.445717,0,0.130428
47,70,0.77466,0.002749,0.175934,0.627587,22.573738,116.370361,0.092308,2.679579,1.243754,0.211829,0.022685,1.114331,7.824837,0,0.144577
47,359,0.676897,0.001145,-0.073256,0.437698,45.476807,180.417969,0.0,1.080732,34.482822,0.190081,0.040197,13.919619,12.479238,1,nan
47,359,0.676897,0.001145,-0.073256,0.437698,67.467285,739.166016,0.0,29.147595,22.506956,0.143078,0.172156,8.932548,15.673448,1,nan
47,366,0.713846,0.002059,0.131769,0.494216,26.578827,307.612427,0.123077,9.26949,0.133292,0.174625,0.107287,0.603272,6.77804,0,0.080578
47,366,0.713846,0.002059,0.131768,0.494216,28.557312,361.13623,0.076923,11.013759,1.930084,0.10479,0.075723,1.08121,6.971992,0,0.166649
47,77,0.82435,0.001112,0.071169,0.805138,27.524071,314.520447,0.169231,1.759948,0.715277,0.253332,0.106755,1.090083,7.10038,0,0.150486
47,77,0.82435,0.001112,0.071169,0.805138,30.094604,148.212646,0.169231,0.15822,1.538931,0.174129,0.121588,1.063385,6.874393,0,0.20768
47,107,0.393393,0.000526,-0.033678,0.233135,6.250809,94.951416,0.092308,3.7948,2.24085,0.155061,0.787194,0.951016,1.199001,1,nan
47,107,0.393393,0.000526,-0.033679,0.233135,6.042187,151.078369,0.092308,4.645355,2.230277,0.17328,0.475754,1.043028,1.784169,1,nan
47,440,0.81135,0.001187,0.07596,0.749644,76.146484,1187.266357,0.092308,27.218103,0.000476,0.170167,0.081184,1.45731,22.29058,0,0.079243
47,440,0.81135,0.001187,0.075961,0.749644,99.981934,74.948242,0.061538,4.434518,1.784995,0.069912,0.007769,1.53897,24.602485,0,0.162575
47,502,0.510469,0.000498,0.031899,0.288891,28.464172,99.570312,0.0,1.130224,16.023428,0.20917,0.008056,6.769905,8.774313,1,nan
47,502,0.510469,0.000498,0.031899,0.288891,26.567627,72.453125,0.0,2.399957,15.566075,0.189686,0.026901,6.54504,9.334533,1,nan
47,411,0.756109,0.001319,-0.084446,0.579856,31.444061,40.76416,0.0,0.557453,4.614544,0.181057,0.020966,2.53031,10.617921,1,nan
47,411,0.756109,0.001319,-0.084446,0.579856,27.909393,81.806641,0.0,1.88329,8.306046,0.14055,0.015196,3.590433,8.73943,1,nan
47,456,0.84955,0.000496,-0.227514,0.939989,129.449829,1352.024292,0.030769,41.023125,0.256367,0.066986,0.169228,1.209524,29.720147,0,0.087749
47,456,0.84955,0.000496,-0.227515,0.939989,143.992432,7.685059,0.015385,0.223211,4.952466,0.002756,3.5e-05,1.875821,30.056154,0,0.297993
47,150,0.866983,0.000533,-0.124904,1.06319,145.497986,186.356689,0.0,6.310749,2.043034,0.060857,0.202769,1.290588,26.324571,1,nan
47,150,0.866983,0.000533,-0.124904,1.06319,122.655762,143.052979,0.107692,3.685138,0.013577,0.046823,0.026971,0.493491,26.08878,0,0.086491
47,96,0.532438,0.000383,-0.024505,0.302467,7.740921,14.136963,0.015385,0.537534,3.60416,0.133394,0.030562,1.432375,1.320243,1,nan
47,96,0.532438,0.000383,-0.024505,0.302467,10.153114,79.919922,0.015385,2.660767,3.959435,0.090689,0.652107,1.578238,1.387159,1,nan
47,39,0.475542,0.001525,-0.097611,0.269653,7.277786,0.001953,0.107692,0.001412,2.805255,0.207018,1.7e-05,1.240334,2.580722,1,nan
47,39,0.475542,0.001525,-0.097612,0.269653,3.781044,13.755859,0.230769,0.360865,1.535251,0.231152,0.023516,0.675657,1.283427,1,nan
47,209,0.793554,0.001441,0.092195,0.685026,24.041901,185.516602,0.0,6.070564,6.038368,0.196736,0.044335,2.99535,7.859976,1,nan
47,209,0.793554,0.001441,0.092195,0.685026,35.5905,392.919708,0.076923,2.883085,0.110898,0.256491,0.023411,1.189026,9.865075,0,0.093891
47,264,0.423704,0.000389,-0.024883,0.245398,20.859573,0.012329,0.138462,3.1e-05,0.075374,0.220704,1.2e-05,0.199947,5.372293,0,0.038193
47,264,0.423704,0.000389,-0.02488,0.245398,21.778122,61.860229,0.107692,2.231305,0.058264,0.227953,0.021579,0.637966,5.87826,0,0.098892
47,415,0.884989,0.000673,0.0431,1.229617,71.288361,478.663452,0.015385,12.833226,1.173234,0.249696,0.081743,1.973363,16.132377,1,nan
47,415,0.884989,0.000673,0.0431,1.229617,50.262085,262.952545,0.061538,5.808675,0.293299,0.208323,0.063235,0.857675,17.234262,0,0.060677
47,10,0.411524,0.000854,-0.054631,0.240319,9.735306,0.008789,0.215385,3.1e-05,2.497682,0.20503,1.2e-05,1.272196,3.917715,0,0.345039
47,10,0.411524,0.000854,-0.05463,0.240319,8.492392,0.007812,0.215385,1.7e-05,3.349554,0.202424,1.8e-05,1.530396,3.293273,0,0.50703
47,222,0.860067,0.000109,-0.006977,1.010632,129.179962,1050.543945,0.0,25.37913,5.031271,0.201749,0.054425,5.355683,39.557956,1,nan
47,222,0.860067,0.000109,-0.006977,1.010632,129.791077,1465.836182,0.015385,26.089122,3.79582,0.230072,0.049719,5.725439,40.010132,1,nan
47,283,0.353022,0.000439,0.042005,0.218588,0.805847,0.001953,0.0,0.000255,4.772009,0.226891,6.5e-05,1.803636,0.299582,1,nan
