contrast,family,quantity,stratum,seed,n_rows,n_parents,value_row,value_parent,ci_lo,ci_hi,boot,terms
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,J,small_edit,806,5,3,0.0,-0.166667,-1.0,0.5,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,J,small_edit,cross_seed_mean,5,3,0.0,-0.055556,-0.333333,0.166667,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,atomic_joint,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,atomic_joint,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,atomic_joint,small_edit,806,5,3,-0.2,-0.333333,-1.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,atomic_joint,small_edit,cross_seed_mean,5,3,-0.066667,-0.111111,-0.333333,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,P_state0,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,P_state0,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,P_state0,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,P_state0,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,A_state1,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,A_state1,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,A_state1,small_edit,806,5,3,-0.2,-0.333333,-1.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,A_state1,small_edit,cross_seed_mean,5,3,-0.066667,-0.111111,-0.333333,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,B_state2,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,B_state2,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,B_state2,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,B_state2,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,AB_state3,small_edit,803,5,3,-0.2,-0.166667,-0.5,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,AB_state3,small_edit,805,5,3,0.2,0.166667,0.0,0.5,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,AB_state3,small_edit,806,5,3,0.2,0.166667,0.0,0.5,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,AB_state3,small_edit,cross_seed_mean,5,3,0.066667,0.055556,0.0,0.166667,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,CCM,small_edit,803,5,3,-0.2,,-0.5,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,CCM,small_edit,805,5,3,0.2,,0.0,0.5,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,CCM,small_edit,806,5,3,0.15,,-0.25,0.5,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,CCM,small_edit,cross_seed_mean,5,3,0.05,,,,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,J,other_edit,803,173,84,-0.028902,-0.010913,-0.074405,0.052579,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,J,other_edit,805,173,84,0.046243,0.082341,0.015873,0.155754,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,J,other_edit,806,173,84,0.034682,0.036706,-0.052579,0.125992,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,J,other_edit,cross_seed_mean,173,84,0.017341,0.036045,-0.010913,0.085987,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,atomic_joint,other_edit,803,173,84,-0.00578,-0.005952,-0.047619,0.035714,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,atomic_joint,other_edit,805,173,84,0.040462,0.049603,-0.02381,0.125,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,atomic_joint,other_edit,806,173,84,0.057803,0.047619,-0.025794,0.122024,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,atomic_joint,other_edit,cross_seed_mean,173,84,0.030829,0.030423,-0.008267,0.070106,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,P_state0,other_edit,803,173,84,0.017341,0.02381,0.0,0.059524,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,P_state0,other_edit,805,173,84,-0.028902,-0.02381,-0.071429,0.02381,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,P_state0,other_edit,806,173,84,-0.00578,-0.011905,-0.035714,0.0,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,P_state0,other_edit,cross_seed_mean,173,84,-0.00578,-0.003968,-0.019841,0.011905,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,A_state1,other_edit,803,173,84,0.011561,0.005952,-0.032738,0.047619,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,A_state1,other_edit,805,173,84,0.023121,0.027778,-0.027803,0.087302,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,A_state1,other_edit,806,173,84,0.034682,0.02381,-0.03869,0.088318,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,A_state1,other_edit,cross_seed_mean,173,84,0.023121,0.01918,-0.013566,0.054241,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,B_state2,other_edit,803,173,84,-0.00578,0.003968,-0.02381,0.035714,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,B_state2,other_edit,805,173,84,0.0,0.012897,-0.044643,0.071429,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,B_state2,other_edit,806,173,84,0.046243,0.021825,-0.03373,0.074405,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,B_state2,other_edit,cross_seed_mean,173,84,0.013487,0.012897,-0.013558,0.039683,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,AB_state3,other_edit,803,173,84,-0.011561,0.009921,-0.039683,0.064509,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,AB_state3,other_edit,805,173,84,0.017341,0.050595,-0.019866,0.127009,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,AB_state3,other_edit,806,173,84,-0.011561,0.000992,-0.063492,0.062525,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,AB_state3,other_edit,cross_seed_mean,173,84,-0.001927,0.020503,-0.022826,0.066146,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,CCM,other_edit,803,173,84,-0.031509,,-0.087577,0.026847,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,CCM,other_edit,805,173,84,0.019391,,-0.042096,0.082947,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,CCM,other_edit,806,173,84,-0.012398,,-0.081851,0.055631,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
A_lowstride_random_flip minus A_standard_random_flip,paired_contrast,CCM,other_edit,cross_seed_mean,173,84,-0.008172,,,,4000,+1*A_lowstride_random_flip -1*A_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,J,all,803,178,85,0.08427,0.093137,0.043137,0.15,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,J,all,805,178,85,0.011236,0.015686,-0.044118,0.07549,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,J,all,806,178,85,0.044944,0.061765,0.019608,0.112745,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,J,all,cross_seed_mean,178,85,0.046816,0.056863,0.023856,0.096732,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,atomic_joint,all,803,178,85,0.044944,0.058824,0.011765,0.117647,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,atomic_joint,all,805,178,85,0.016854,0.017647,-0.023529,0.058824,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,atomic_joint,all,806,178,85,0.022472,0.047059,0.011765,0.094118,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,atomic_joint,all,cross_seed_mean,178,85,0.02809,0.041176,0.013725,0.07451,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,P_state0,all,803,178,85,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,P_state0,all,805,178,85,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,P_state0,all,806,178,85,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,P_state0,all,cross_seed_mean,178,85,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,A_state1,all,803,178,85,0.033708,0.044118,0.008824,0.088235,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,A_state1,all,805,178,85,0.0,0.0,-0.035294,0.035294,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,A_state1,all,806,178,85,0.016854,0.035294,0.0,0.082353,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,A_state1,all,cross_seed_mean,178,85,0.016854,0.026471,0.006863,0.052941,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,B_state2,all,803,178,85,0.016854,0.017647,0.0,0.047059,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,B_state2,all,805,178,85,0.016854,0.017647,0.0,0.047059,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,B_state2,all,806,178,85,0.005618,0.011765,0.0,0.035294,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,B_state2,all,cross_seed_mean,178,85,0.013109,0.015686,0.0,0.035294,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,AB_state3,all,803,178,85,0.05618,0.051961,0.018627,0.093137,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,AB_state3,all,805,178,85,0.0,0.00098,-0.043137,0.041176,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,AB_state3,all,806,178,85,0.02809,0.026471,0.003922,0.057843,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,AB_state3,all,cross_seed_mean,178,85,0.02809,0.026471,0.002941,0.05817,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,CCM,all,803,178,85,0.044954,,0.00746,0.08706,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,CCM,all,805,178,85,-0.005062,,-0.054348,0.03608,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,CCM,all,806,178,85,0.025089,,-0.003353,0.052925,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,CCM,all,cross_seed_mean,178,85,0.02166,,,,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,J,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,J,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,J,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,J,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,atomic_joint,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,atomic_joint,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,atomic_joint,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,atomic_joint,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,P_state0,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,P_state0,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,P_state0,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,P_state0,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,A_state1,small_edit,803,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,A_state1,small_edit,805,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,A_state1,small_edit,806,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
B_lowstride_random_flip minus B_standard_random_flip,paired_contrast,A_state1,small_edit,cross_seed_mean,5,3,0.0,0.0,0.0,0.0,4000,+1*B_lowstride_random_flip -1*B_standard_random_flip
